Column1;Listing;Price;SQMUP;Room Info;Area;Location;Ads
3017;Mieszkanie w kamienicy z cegły na Muranowie;880000;16479;2;53.4;Śródmieście;Biuro nieruchomości
3018;2 pokoje i oddz. kuchnia / 3 pokojowe, os. Ursus;640000;13913;3;46.0;Ursus;Oferta prywatna
3019;Jedyne przystosowane Dla Niepelnosprawnych!;869000;16093;2;54.0;Mokotów;Biuro nieruchomości
3020;Taras27m2,3pokoje,2łazienki!Najwyższe piętro+widok;1270000;16711;3;76.0;Ursus;Biuro nieruchomości
3021;Cicha kawalerka w kamienicy, w pobliżu Łazienek;495000;15865;1;31.2;Mokotów;Biuro nieruchomości
3022;OKAZJA 2 mieszkania 74m2 i 42m2 ul. Odkryta 53c;999000;8612;4;116.0;Białołęka;Oferta prywatna
3023;Mieszkanie Praga-południe, ul. Ostrobramska;746400;15550;2;48.0;Praga-Południe;Oferta prywatna
3024;Jasne, doskonale skomunikowane, z ogródkiem 28m2;665000;13854;2;48.0;Wawer;Oferta prywatna
3025;Kawalerka Studio 3-pak Inwestycja Ochota 10% ROI;297000;19800;1;15.0;Ochota;Oferta prywatna
3026;Mieszkanie na sprzedaż w bardzo dobrej lokalizacji;750000;11485;2;65.3;Praga-Południe;Biuro nieruchomości
3027;Centrum, ul. Sienna;;;;;;
3028;2 pokoje z balkonem miasteczko Wilanów;835000;15578;2;53.6;Wilanów;Biuro nieruchomości
3029;Mieszkanie 4-pokoje, Bemowo, Lazurowa;1329000;14138;4;94.0;Bemowo;Oferta prywatna
3030;BEZPOŚREDNIO!3 pok. Warszawa Centrum!;799000;17257;3;46.3;Wola;Oferta prywatna
3031;Bezpośrednio Tamka 16, Powiśle 55 m2 Ciche !!!;1350000;24194;2;55.8;Śródmieście;Oferta prywatna
3032;10 minut do metra!Tani garaż!Przytulnie meszkanie!;560000;13927;2;40.21;Białołęka;Biuro nieruchomości
3033;Osiedle Tawułkowa | piętro + poddasze 158m2 | 6C;699000;4424;5;158.0;Wawer;Inwestycja deweloperska
3034;LOFT GARDEN Wesoła 53-97m2 - apart. OGRÓDEK;622200;11589;3;53.69;Wesoła;Inwestycja deweloperska
3035;Mieszkanie 49m, ul. Międzynarodowa, Saska Kępa;649000;13245;2;49.0;Praga-Południe;Biuro nieruchomości
3036;Stara Ochota 82m2 Słoneczne poddasze P: V/V;1270000;15488;4;82.0;Ochota;Oferta prywatna
3037;3 Pokoje 56m2 Marymont-Kaskada;687000;12268;3;56.0;Bielany;Biuro nieruchomości
3038;Unikatowe mieszkanie w międzywojennej kamienicy;1355000;15575;4;87.0;Praga-Północ;Oferta prywatna
3039;Przestronne, balkon, miejsce w garażu, słoneczne;945000;10988;3;86.0;Ursynów;Biuro nieruchomości
3040;2 pok, kamienica, do wprowadzenia, bez Pcc;650000;16883;2;38.5;Włochy;Biuro nieruchomości
3041;2 pokoje/na rożne/do wprowadzenia/Ursus;475000;12633;2;37.6;Ursus;Biuro nieruchomości
3042;2 pokoje, nowe budownictwo, jasne, do wprowadzenia;885000;22721;2;38.95;Wola;Biuro nieruchomości
3043;inwestycyjne, do wejścia, centrum, kamienica;1120000;32941;1;34.0;Śródmieście;Biuro nieruchomości
3044;Luksusowy apartament z prywatnym tarasem i jacuzzi;1500000;20386;3;73.58;Targówek;Oferta prywatna
3045;Gotowiec inwestycyjny w centrum Warszawy;2150000;19701;5;109.13;Śródmieście;Biuro nieruchomości
3046;Bezczynszowe/Ogródek/Garaż/4 pokoje;1349000;11906;4;113.3;Ursynów;Biuro nieruchomości
3047;Luksusowy apartament z 3 sypialniami Unique Tower;5950000;37188;4;160.0;Wola;Biuro nieruchomości
3048;Nowy Apartament, Włodarzewska 70 Sprzedam;980000;22759;2;43.06;Ochota;Oferta prywatna
3049;Mieszkanie - Warszawa Wawer;924000;9526;4;97.0;Wawer;Biuro nieruchomości
3050;Dwa pokoje z garażem;675000;20510;2;32.91;Mokotów;Biuro nieruchomości
3051;Białołęka, Osiedle Greenwood - 54m2 + Loggia 14m2;580000;10699;3;54.21;Białołęka;Oferta prywatna
3052;Dwa pokoje z dużym balkonem;665000;20386;2;32.62;Mokotów;Biuro nieruchomości
3053;2 pokoje 8 minut do metra;570000;17813;2;32.0;Bielany;Biuro nieruchomości
3054;Mieszkanie 4-pokojowe Warszawa Bródno, Wybrańska;635000;10016;4;63.4;Targówek;Oferta prywatna
3055;Mieszkanie premium od ręki / inwestycyjne;629000;20967;1;30.0;Mokotów;Oferta prywatna
3056;2 pokojowe z oddzielną kuchnią przy Balatonie;639000;14013;2;45.6;Praga-Południe;Biuro nieruchomości
3057;Mieszkanie 3 pokojowe 78m2 gotowe do zamieszkania;820000;10457;3;78.42;Piastów;Oferta prywatna
3058;Mieszkanie na sprzedaż 2 pokoje, Warszawa,Bródno;450000;12000;2;37.5;Targówek;Oferta prywatna
3059;Mieszkanie 82,95 m², Ursus, dwa miejsca postojowe;850000;10247;4;82.95;Ursus;Oferta prywatna
3060;*Top lokalizacja*Kawalerka*Idealna Inwestycja*;395000;19750;1;20.0;Wola;Biuro nieruchomości
3061;3- pokojowe mieszkanie. Stare Miasto. Warszawa;1799000;33752;3;53.3;Śródmieście;Oferta prywatna
3062;2 pok 59m2 balkon na bliskiej Woli do zamieszkania;1300000;22026;2;59.02;Wola;Oferta prywatna
3063;Ciche mieszkanie w centrum;889000;14792;3;60.1;Wola;Biuro nieruchomości
3064;Ciche mieszkanie w kamienicy;1180000;20793;2;56.75;Śródmieście;Oferta prywatna
3065;Mieszkanie Warszawa Białołęka;1100000;13750;3;80.0;Białołęka;Oferta prywatna
3066;Muranów, ul. Andersa - przy Ogrodzie Krasińskich;1150000;15753;3;73.0;Śródmieście;Oferta prywatna
3067;4-pokojowe mieszkanie 76m2 + loggia;1325887;17350;4;76.42;Wola;Inwestycja deweloperska
3068;3-pokojowe mieszkanie 68m2 + 2 balkony;1113262;16160;3;68.89;Wola;Inwestycja deweloperska
3069;1-pokojowe mieszkanie 32m2 + balkon;671099;20900;1;32.11;Wola;Inwestycja deweloperska
3070;Blisko Metro- Cicho- Po remoncie 2023- Balkon;615000;13085;2;47.0;Targówek;Biuro nieruchomości
3071;Mieszkanie, 27,50 m², Warszawa;479000;17418;1;27.5;Śródmieście;Biuro nieruchomości
3072;Apartament Emilii Plater 15 z widokiem na PKiN;899999;34483;1;26.1;Śródmieście;Oferta prywatna
3073;3-POKOJOWE MIESZKANIE - ul. Płochocińska bez PCC;63941250;8850;3;72.25;Białołęka;Inwestycja deweloperska
3074;Reprezentacyjna kamienica - trzy pokoje -Bagatela;2450000;33452;3;73.24;Śródmieście;Biuro nieruchomości
3075;3 pokoje apartamentowiec Królowej Marysieńki 75m2;879000;11720;3;75.0;Wilanów;Oferta prywatna
3076;3 pokoje 49 m2, balkon, kamienica, ul. Złota, Wola;905000;18469;3;49.0;Wola;Biuro nieruchomości
3077;Mieszkanie na osiedlu Jutrzenki - 114/M030;663000;14668;2;45.2;Włochy;Oferta prywatna
3078;4 pokoje z dużym balkonem na Bemowie;1010000;11939;4;84.6;Bemowo;Oferta prywatna
3079;Parkur Residence III Kłobucka | Pod klucz 40m2;850000;21935;2;38.75;Ursynów;Oferta prywatna
3080;Trzy pokoje na Targówku - 180m do metra!;619000;13032;3;47.5;Targówek;Biuro nieruchomości
3081;⭐3 pokojowe mieszkanie 60m2! Dwa ogrody⭐;810000;13570;3;59.69;Białołęka;Biuro nieruchomości
3082;3-pokojowe mieszkanie 57m2 + taras Bez Pośredników;1039157;18088;3;57.45;Wola;Inwestycja deweloperska
3083;1-pokojowe mieszkanie 29m2 + loggia Bezpośrednio;610000;20449;1;29.83;Wola;Inwestycja deweloperska
3084;2-pokojowe mieszkanie 50m2 + taras Bez Pośredników;1007167;19760;2;50.97;Wola;Inwestycja deweloperska
3085;Stare Miasto/56m2/2 Pokoje;1300000;23339;2;55.7;Śródmieście;Biuro nieruchomości
3086;2-pok. kawalerka na Stegnach 31,2m (Tylko gotówka);480000;15385;2;31.2;Mokotów;Oferta prywatna
3087;Bezpośrednio kawalerka na Grochowie;449000;14967;1;30.0;Praga-Południe;Oferta prywatna
3088;Komfortowy apartament, Warszawa Stara Miłosna;1280000;9387;5;136.36;Wesoła;Oferta prywatna
3089;Mieszkanie 3 pokojowe z dużym tarasem na os.Wilno;1240000;16322;3;75.97;Targówek;Oferta prywatna
3090;Apartament w Centrum z sauną, siłownią i bilardem;1799000;14758;5;121.9;Ochota;Oferta prywatna
3091;Warszawa, ul. Żytnia 15;990000;18000;2;55.0;Wola;Oferta prywatna
3092;metro Stokłosy / oddzielna kuchnia / zieleń;779000;12365;3;63.0;Ursynów;Biuro nieruchomości
3093;92,11m2 4 pokoje METRO pod blokiem/bezpośrednio;1299000;14103;4;92.11;Targówek;Oferta prywatna
3094;super lokalizacja*kawalerka*inwestycja;485000;17877;1;27.13;Wola;Biuro nieruchomości
3095;Klimatyczne| 3-pokojowe| blisko centrum| Rakowiec;710000;19086;3;37.2;Ochota;Oferta prywatna
3096;Nowy apartament | Łazienki Królewskie | Wyposażony;12000000;43796;5;274.0;Mokotów;Biuro nieruchomości
3097;Apartament 2 pokoje, widna kuchnia, klimatyzacja;750000;15625;2;48.0;Bielany;Biuro nieruchomości
3098;Mieszkanie, 64,76 m², Warszawa;1069000;16507;3;64.76;Mokotów;Biuro nieruchomości
3099;Mieszkanie, 62,55 m², Warszawa;600000;9592;2;62.55;Rembertów;Biuro nieruchomości
3100;4-pokojowe mieszkanie 79m2 + balkon Bez Prowizji;1469664;18380;4;79.96;Wola;Inwestycja deweloperska
3101;2-pokojowe mieszkanie 42m2 + balkon;843171;19830;2;42.52;Wola;Inwestycja deweloperska
3102;Dwa pokoje na Mokotowie - 800m do metra;550000;15278;2;36.0;Mokotów;Biuro nieruchomości
3103;Piękne,nowe taras 10.4m.odbiór już! blisko centrum;699500;15476;2;45.2;Włochy;Oferta prywatna
3104;SIENNA 65 Studio for sale - HOT LOCATION in Center;1590000;49688;1;32.0;Wola;Oferta prywatna
3105;Sokratesa 7, Piękne unikalne mieszkanie umeblowan;1800000;23857;3;75.45;Bielany;Oferta prywatna
3106;Mokotów | 2 pokoje | 41,00 m2 | Loggia | Garaż;815000;19878;2;41.0;Mokotów;Oferta prywatna
3107;Rozkładowe ciche mieszkanie na zielonym Ursynowie;967000;11498;4;84.1;Ursynów;Biuro nieruchomości
3108;3 pokoje z komórką i miejscem postojowym;670000;11395;3;58.8;Praga-Północ;Biuro nieruchomości
3109;Bezpośrednio! Apartamenty Dębowa Residence;1089000;8581;4;126.91;Białołęka;Biuro nieruchomości
3110;2-pokojowe mieszkanie 38m2 + balkon;962240;24800;2;38.8;Ochota;Inwestycja deweloperska
3111;Mieszkanie ciche, funkcjonalne - Stara Miłosna;1180000;14552;4;81.09;Wesoła;Oferta prywatna
3112;Dwupoziomowe w odnowionej kamienicy w Centrum! 0%;1374995;29255;3;47.0;Śródmieście;Biuro nieruchomości
3113;NOWE 57,60 m2, bez PCC, kredyt 2%, klima, 2 garaże;756000;13125;3;57.6;Wawer;Oferta prywatna
3114;Mieszkanie na Mokotowie;1100000;18206;2;60.42;Mokotów;Oferta prywatna
3115;Jasne 2-pok. | wysoki parter | ogródek | Bielany;590000;16780;2;35.16;Bielany;Oferta prywatna
3116;2/3 pokoje apartamentowiec 2004 rok garaż;799000;15365;2;52.0;Bielany;Biuro nieruchomości
3117;Mieszkanie z ogródkiem 3 pok. przy metrze;1245000;15994;3;77.84;Targówek;Oferta prywatna
3118;Kawalerka;;;;;;
3119;luksusowy Apartament, Stawy Kellera, Las Bielański;1500000;26786;3;56.0;Bielany;Oferta prywatna
3120;Mieszkanie, 37,30 m², Warszawa;660000;17694;1;37.3;Ochota;Biuro nieruchomości
3121;Bezpośrednio mieszkanie Wilanów Zawady 55m2;929000;16891;3;55.0;Wilanów;Oferta prywatna
3122;Ostatnie mieszkanie dwupokojowe przy WKD Raków;584102;13088;2;44.63;Włochy;Oferta prywatna
3123;mieszkanie 3 pok ul. Terespolska;870000;14646;3;59.4;Praga-Południe;Oferta prywatna
3124;Urokliwe dwupoziomowe mieszkanie w pobliżu lasu;640000;9786;3;65.4;Białołęka;Oferta prywatna
3125;2 pokojowe na Starym Mokotowie- Rezerwacja;735000;18329;2;40.1;Mokotów;Oferta prywatna
3126;Włochy-Ursus Ul Dzieci Wa-wy 3 pokoje;939000;12437;3;75.5;Ursus;Biuro nieruchomości
3127;Zamieszkaj na zielonej dolinie.;690000;13333;3;51.75;Białołęka;Oferta prywatna
3128;Mokotów Aleja Niepodległości idealne pod wynajem;1049000;15541;2;67.5;Mokotów;Biuro nieruchomości
3129;W KAMIENICY 73m2,balkon-Serce Starego Mokotowa;1606000;22000;3;73.0;Mokotów;Biuro nieruchomości
3130;93,4m2+60m2ogródek,czynsz 290zł-MOKOTÓW/URSYNÓW;1590000;17024;4;93.4;Ursynów;Biuro nieruchomości
3131;15,5m2 na Batorego 16-czynsz 260-Pole Mokotowskie;280000;17995;1;15.56;Mokotów;Biuro nieruchomości
3132;Unikatowe mieszkanie na Mokotowskiej;5100000;36170;4;141.0;Śródmieście;Biuro nieruchomości
3133;3-pok.ul. Wojciechowskiego 46,3 m2;475000;10259;3;46.3;Ursus;Biuro nieruchomości
3134;3 pokoje po remoncie - Praga Południe;679900;13410;3;50.7;Praga-Południe;Biuro nieruchomości
3135;Tanie | Bezczynszowe | Kredyt 2% dla Rodziny;800000;5333;6;150.0;Wawer;Biuro nieruchomości
3136;Apartament 85m2 w butikowej inwestycji Wilanów;2250000;26471;3;85.0;Wilanów;Biuro nieruchomości
3137;Piękny apartament w doskonalej lokalizacji;1650000;20700;3;79.71;Śródmieście;Biuro nieruchomości
3138;OFF MARKET, 3 pokoje, MARINA MOKOTÓW, po remoncie;1239000;21548;3;57.5;Mokotów;Oferta prywatna
3139;Moderna Powiśle / ul. Zajęcza 1A;2630000;39371;3;66.8;Śródmieście;Biuro nieruchomości
3140;Rembertów, 3 pokoje z piwnicą i parkingiem;700000;12727;3;55.0;Rembertów;Oferta prywatna
3141;2 pokoje 35m2 / Metro / Park / Bemowo;625000;17960;2;34.8;Bemowo;Biuro nieruchomości
3142;Bezpośrednio 2-pokojowe, CICHE, METRO;509000;11837;2;43.0;Bemowo;Oferta prywatna
3143;Komfortowe 2 pok. mieszkanie z garderobą na Woli;980000;19066;2;51.4;Wola;Biuro nieruchomości
3144;Designerski apartament w prestiżowej lokalizacji;3040000;25857;3;117.57;Mokotów;Biuro nieruchomości
3145;Wyjątkowe mieszkanie z widokiem na centrum;1150000;20430;3;56.29;Praga-Północ;Oferta prywatna
3146;Sprzedam mieszkanie – wysoki standard, Wola;1400000;25022;3;55.95;Wola;Oferta prywatna
3147;Stare Bielany 2 pokoje niski budynek!;520000;13684;2;38.0;Bielany;Biuro nieruchomości
3148;3-pokojowe mieszkanie w doskonałej lokalizacji;1220000;19068;3;63.98;Wilanów;Oferta prywatna
3149;Apartament XIV p. z widokiem na skyline Warszawy!;1594000;19925;3;80.0;Wola;Biuro nieruchomości
3150;Penthouse z tarasem i pięknym widokiem, Wola;5833000;39198;5;148.81;Wola;Biuro nieruchomości
3151;Stara Ochota, ul. Barska 26, 44m;910000;20682;2;44.0;Ochota;Oferta prywatna
3152;Unique soft loft apartment directly from developer;1950000;18224;4;107.0;Mokotów;Biuro nieruchomości
3153;3 pokoje z dużym tarasem, parkingiem i komórką.;1490000;22576;3;66.0;Wola;Oferta prywatna
3154;sprzedam mieszkanie, 2 pokoje, 56mkw, Siekierki;980000;17500;2;56.0;Mokotów;Oferta prywatna
3155;Piękne mieszkanie w samym sercu osiedla leśnego;699000;14265;2;49.0;Bemowo;Oferta prywatna
3156;Stary Mokotów | Po Remoncie | Metro;679000;19073;2;35.6;Mokotów;Biuro nieruchomości
3157;4-pokojowe mieszkanie 86m2 + balkon Bez Prowizji;1443222;16650;4;86.68;Wola;Inwestycja deweloperska
3158;3-pokojowe mieszkanie 57m2 + 2 balkony;1084514;18970;3;57.17;Wola;Inwestycja deweloperska
3159;1-pokojowe mieszkanie 32m2 + balkon Bez Prowizji;662750;20640;1;32.11;Wola;Inwestycja deweloperska
3160;3-pokojowe mieszkanie 78m2 + 2 ogródki;1320059;16900;3;78.11;Mokotów;Inwestycja deweloperska
3161;3-pokojowe mieszkanie 55m2 + taras Bez Prowizji;997549;17880;3;55.79;Wola;Inwestycja deweloperska
3162;1-pokojowe mieszkanie 31m2 + loggia;655000;20572;1;31.84;Wola;Inwestycja deweloperska
3163;Mieszkanie, 50,70 m², Warszawa;569000;11223;3;50.7;Praga-Południe;Biuro nieruchomości
3164;Samo centrum Marszałkowska róg Żurawiej.;830000;18043;1;46.0;Śródmieście;Biuro nieruchomości
3165;Mieszkanie, 71 m², Warszawa;800000;11268;2;71.0;Praga-Południe;Biuro nieruchomości
3166;Mieszkanie Qbik Woronicza - 52m;1129200;21525;2;52.46;Mokotów;Oferta prywatna
3167;Mieszkanie w inwestycji Modlińska 201 | M5;886890;10200;4;86.95;Białołęka;Inwestycja deweloperska
3168;Mokotów Domaniewska 59,6 m2 Nowe Bud Lux Garaż;998970;16750;2;59.64;Mokotów;Biuro nieruchomości
3169;al. Niepodległości | Wierzbno |38 m2| 2 pok+Balkon;590000;15526;2;38.0;Mokotów;Biuro nieruchomości
3170;Osiedle La Lumiere. Poczuj komfort!;1181000;16913;3;69.83;Wilanów;Biuro nieruchomości
3171;Warszawska Starówka 70m2 wysokość 340cm;1800000;25714;3;70.0;Śródmieście;Oferta prywatna
3172;3 pokoje (Ursynów-Stokłosy) z garażem i komórką;970000;13857;3;70.0;Ursynów;Oferta prywatna
3173;Ciche słoneczne mieszkanie Stara Ochota 52 m2;875000;16827;2;52.0;Ochota;Oferta prywatna
3174;Do sprzedaży mieszkanie 3 pokoje, Stary Mokotów,;1760000;24965;3;70.5;Śródmieście;Oferta prywatna
3175;Mieszkanie w zieleni przy parku Szczęśliwickim;1324610;14900;3;88.9;Ochota;Oferta prywatna
3176;Start sprzedaży!! Kredyt 2 % !!! 3pokoje, ogród;665164;11550;3;57.59;Białołęka;Biuro nieruchomości
3177;Metro Młynów/ Kamienica z 1908 r/ Dwa pokoje;669000;16317;2;41.0;Wola;Biuro nieruchomości
3178;⭐⭐⭐ Piękne 3 pokoje, 350m METRO! + PARKING! ⭐⭐⭐;849900;14118;3;60.2;Bemowo;Biuro nieruchomości
3179;2pokoje kamienica po remoncie bezpośrednio;658000;20563;2;32.0;Mokotów;Oferta prywatna
3180;Mieszkanie 30 m Śródmieście/Wola;510000;17000;2;30.0;Wola;Oferta prywatna
3181;Apartament, 5 pokojowy na Sarmackiej;2200000;17600;5;125.0;Wilanów;Biuro nieruchomości
3182;Mieszkanie Sadyba 3 pokoje, winda, Warszawa;800000;14286;3;56.0;Mokotów;Oferta prywatna
3183;Dwa oddzielne pokoje w Śródmieściu.;836000;19000;2;44.0;Śródmieście;Biuro nieruchomości
3184;Widna przestronna kawalerka na cichym osiedlu;650000;15854;1;41.0;Praga-Południe;Biuro nieruchomości
3185;2-pokoje PRZESTRONNE z garderobą ~ ul Płochocińska;59250550;9086;2;65.21;Białołęka;Inwestycja deweloperska
3186;Nowoczesne i Słoneczne Studio na Ochocie;660000;17694;1;37.3;Ochota;Oferta prywatna
3187;3 pokoje z widną kuchnią na Gocławiu!;799000;12330;3;64.8;Praga-Południe;Biuro nieruchomości
3188;Duże, zadbane trzypoziomowe mieszkanie na Kabatach;1750000;16331;4;107.16;Ursynów;Biuro nieruchomości
3189;Bezpośrednio 4-pokojowe na Stegnach 66 m2;735000;11036;4;66.6;Mokotów;Oferta prywatna
3190;Mieszkanie z ogródkiem na Miasteczku Wilanów;779000;18601;2;41.88;Wilanów;Biuro nieruchomości
3191;Dwa pokoje w Śródmieściu;799000;17875;2;44.7;Śródmieście;Biuro nieruchomości
3192;Gotowy do wykończenia, ponad 100-letnia kamienica.;711000;26830;2;26.5;Śródmieście;Biuro nieruchomości
3193;Dla miłośników kamienic i kultowych lokalizacji.;2160000;20162;4;107.13;Żoliborz;Biuro nieruchomości
3194;Mieszkanie 2 pokojowe z ogródkiem/WYSOKI STANDARD;610000;13463;2;45.31;Białołęka;Oferta prywatna
3195;Taras/2 Miejsca Postojowe/Ciche./Jasne/Metro;1188000;16500;3;72.0;Bemowo;Biuro nieruchomości
3196;Sprzedam mieszkanie Ursus Skorosze;725000;14529;2;49.9;Ursus;Oferta prywatna
3197;Nowoczesne mieszkanie 69 m2 3 pok Gocław;1299999;18841;3;69.0;Praga-Południe;Oferta prywatna
3198;Apartament 2 pokoje Teodorowicza;1150000;21764;2;52.84;Wilanów;Oferta prywatna
3199;Luksusowe 4-pokojowe mieszkanie na Bliskiej Woli;2133540;27000;4;79.02;Wola;Biuro nieruchomości
3200;Apartament z cudownym widokiem;1999000;14686;4;136.12;Ursynów;Biuro nieruchomości
3201;Ciche, 2-pokojowe z garażem tuż przy metrze Płock;785000;18870;2;41.6;Wola;Biuro nieruchomości
3202;Wieleńska - nowa oferta na Nowej Pradze !;1152000;16788;3;68.62;Praga-Północ;Biuro nieruchomości
3203;Mieszkanie 3pok. 68m2, Stare Włochy;1088000;15888;3;68.48;Włochy;Biuro nieruchomości
3204;Dwupokojowe na Marysinie*Do remontu;420000;11200;2;37.5;Wawer;Biuro nieruchomości
3205;3 pok. z klimatyzacją przy Bogusławskiego;698000;13298;3;52.49;Bielany;Biuro nieruchomości
3206;Mieszkanie Marymont-Ruda;799999;11940;4;67.0;Bielany;Biuro nieruchomości
3207;Kawalerka Centrum al. Jana Pawła II inwestycyjnie;499000;18837;1;26.49;Śródmieście;Biuro nieruchomości
3208;W pełni wyposażone | Korona Pragi | 2017 r.;722000;15200;2;47.5;Praga-Południe;Biuro nieruchomości
3209;wysoki standard, 5min do s8 - kredyt 2% - 3-pokoje;569999;11176;3;51.0;Białołęka;Biuro nieruchomości
3210;Rodzinne mieszkanie w nowoczesnej dzielnicy.;939000;11513;4;81.56;Ursus;Oferta prywatna
3211;Duży zielony TARAS widna kuchnia 20min do Centrum;613999;11695;3;52.5;Białołęka;Biuro nieruchomości
3212;Dwupoziomowy apartament możliwe 5pokoi +taras 14m2;1038000;12775;5;81.25;Białołęka;Biuro nieruchomości
3213;Apartament 3-pok z ogródkiem 70m2 |Metro |Bielany;1207800;19402;3;62.25;Bielany;Biuro nieruchomości
3214;Gotowy apartament z tarasem | Metro R. Dasz.- 1 km;2777500;24599;5;112.91;Wola;Biuro nieruchomości
3215;Wola-Opcja 2 pokoje- R.Daszyńskiego- Premium-Garaż;895000;26324;2;34.0;Wola;Biuro nieruchomości
3216;Muranów/Słoneczn4 pokoje/64 m2/Loggia/Metro 5 min.;1616000;25250;4;64.0;Śródmieście;Biuro nieruchomości
3217;Apartament 107 m2/5 pokoi/Balkon/2 łazienki;1196000;11178;5;107.0;Praga-Południe;Biuro nieruchomości
3218;2 pokoje przy metrze;835000;15254;2;54.74;Bemowo;Biuro nieruchomości
3219;Sprzedam 3-pok. mieszkanie, Wola, Metro;950000;16934;3;56.1;Wola;Biuro nieruchomości
3220;Mieszkanie, 64,18 m², Warszawa;900000;14023;3;64.18;Mokotów;Biuro nieruchomości
3221;Mieszkanie przy Metrze Bemowo Duża loggia;879000;15593;2;56.37;Bemowo;Biuro nieruchomości
3222;4 pokoje po remoncie! Mokotów;880000;16510;4;53.3;Mokotów;Biuro nieruchomości
3223;Wyjątkowo zadbane 3/4 pokoje, balkon, garaż;1010000;11636;3;86.8;Ursus;Biuro nieruchomości
3224;Mieszkanie na Starym Mokotowie 35,60 m2;699000;19635;2;35.6;Mokotów;Biuro nieruchomości
3225;Atrakcyjne mieszkanie w Wilanowie bezpośrednio;630000;19688;1;32.0;Wilanów;Oferta prywatna
3226;3pokojowe na Bemowie w bardzo dobrej lokalizacji;988000;15498;3;63.75;Bemowo;Biuro nieruchomości
